,hippieName,entry,geneID
14616,STAU1_HUMAN,O95793,6780;
14617,CRX_HUMAN,O43186,1406;
14618,PPCEL_HUMAN,Q4J6C6,9581;
14619,PP1RB_HUMAN,O60927,6992;
14620,EFNB3_HUMAN,Q15768,1949;
14621,YES_HUMAN,P07947,7525;
14622,TPK1_HUMAN,Q9H3S4,27010;
14623,FEZ2_HUMAN,Q9UHY8,9637;
14624,SPTB1_HUMAN,P11277,6710;
14625,WAPL_HUMAN,Q7Z5K2,23063;
14626,TP4A1_HUMAN,Q93096,7803;
14627,MUC13_HUMAN,Q9H3R2,56667;
14628,NOMO1_HUMAN,Q15155,23420;
14629,CLTR2_HUMAN,Q9NS75,57105;
14630,ANR65_HUMAN,E5RJM6,441869;
14631,UB2E2_HUMAN,Q96LR5,7325;
14632,MICB_HUMAN,Q29980,4277;
14633,ARLY_HUMAN,P04424,435;
14634,TSSK6_HUMAN,Q9BXA6,83983;
14635,AVR2B_HUMAN,Q13705,93;
14636,MOB1A_HUMAN,Q9H8S9,55233;
14637,ZBED1_HUMAN,O96006,9189;
14638,ITK_HUMAN,Q08881,3702;
14639,TRI34_HUMAN,Q9BYJ4,53840;
14640,SEM4D_HUMAN,Q92854,10507;
14641,CO6A1_HUMAN,P12109,1291;
14642,CA112_HUMAN,Q9NSG2,55732;
14643,ZN396_HUMAN,Q96N95,252884;
14644,CCL7_HUMAN,P80098,6354;
14645,DPH5_HUMAN,Q9H2P9,51611;
14646,FDFT_HUMAN,P37268,2222;
14647,NUP54_HUMAN,Q7Z3B4,53371;
14648,NOL12_HUMAN,Q9UGY1,79159;
14649,NOX4_HUMAN,Q9NPH5,50507;
14650,CI085_HUMAN,Q96MD7,138241;
14651,ZFP42_HUMAN,Q96MM3,132625;
14652,CCNT1_HUMAN,O60563,904;
14653,RIPK1_HUMAN,Q13546,8737;
14654,GKN1_HUMAN,Q9NS71,56287;
14655,OR5T1_HUMAN,Q8NG75,390155;
14656,MGLL_HUMAN,Q99685,11343;
14657,IL32_HUMAN,P24001,9235;
14658,CAP2_HUMAN,P40123,10486;
14659,GGN_HUMAN,Q86UU5,199720;
14660,DCR1C_HUMAN,Q96SD1,64421;
14661,CNTRL_HUMAN,Q7Z7A1,11064;
14662,AIPL1_HUMAN,Q9NZN9,23746;
14663,RASA2_HUMAN,Q15283,5922;
14664,APBB1_HUMAN,O00213,322;
14665,NR3L1_HUMAN,Q68D85,374383;
14666,PHKG1_HUMAN,Q16816,5260;
14667,RN114_HUMAN,Q9Y508,55905;
14668,SLX1_HUMAN,Q9BQ83,548593;79008;
14669,GBRA4_HUMAN,P48169,2557;
14670,FIG4_HUMAN,Q92562,9896;
14671,TCPR2_HUMAN,O15040,9895;
14672,DSG2_HUMAN,Q14126,1829;
14673,RUNX2_HUMAN,Q13950,860;
14674,KLDC4_HUMAN,Q8TBB5,54758;
14675,NMDE2_HUMAN,Q13224,2904;
14676,WDR6_HUMAN,Q9NNW5,11180;
14677,PLCL2_HUMAN,Q9UPR0,23228;
14678,SSBP2_HUMAN,P81877,23635;
14679,TM246_HUMAN,Q9BRR3,84302;
14680,LAMB3_HUMAN,Q13751,3914;
14681,ABCF2_HUMAN,Q9UG63,10061;114483834;
14682,SPN1_HUMAN,O95149,10073;
14683,RHAG_HUMAN,Q02094,6005;
14684,CLCN1_HUMAN,P35523,1180;
14685,ZEB1_HUMAN,P37275,6935;
14686,NAT14_HUMAN,Q8WUY8,57106;
14687,SAHH3_HUMAN,Q96HN2,23382;
14688,LSM7_HUMAN,Q9UK45,51690;
14689,ITLN1_HUMAN,Q8WWA0,55600;
14690,O10H3_HUMAN,O60404,26532;
14691,NU2M_HUMAN,P03891,4536;
14692,SC31B_HUMAN,Q9NQW1,25956;
14693,SSNA1_HUMAN,O43805,8636;
14694,ALAT1_HUMAN,P24298,2875;
14695,LIMK1_HUMAN,P53667,3984;
14696,SFTPD_HUMAN,P35247,6441;
14697,MEOX1_HUMAN,P50221,4222;
14698,ICT1_HUMAN,Q14197,3396;
14699,IN35_HUMAN,P80217,3430;
14700,UCP5_HUMAN,O95258,9016;
14701,MMP1_HUMAN,P03956,4312;
14702,ZN496_HUMAN,Q96IT1,84838;
14703,NXNL1_HUMAN,Q96CM4,115861;
14704,CD048_HUMAN,Q5BLP8,
14705,NLK_HUMAN,Q9UBE8,51701;
14706,MCTP1_HUMAN,Q6DN14,79772;
14707,WNT4_HUMAN,P56705,54361;
14708,RPP21_HUMAN,Q9H633,79897;
14709,TRPC5_HUMAN,Q9UL62,7224;
14710,CITE1_HUMAN,Q99966,4435;
14711,PTPS_HUMAN,Q03393,5805;
14712,TM1L2_HUMAN,Q6ZVM7,146691;
14713,MTCP1_HUMAN,P56278,4515;
14714,FOG1_HUMAN,Q8IX07,161882;
14715,TCF21_HUMAN,O43680,6943;
14716,ONCO_HUMAN,P0CE72,654231;
14717,MPZL3_HUMAN,Q6UWV2,196264;
14718,NKX25_HUMAN,P52952,1482;
14719,TMM35_HUMAN,Q53FP2,59353;
14720,O51E2_HUMAN,Q9H255,81285;
14721,NDUB9_HUMAN,Q9Y6M9,4715;
14722,EVG1_HUMAN,Q9BZE7,84645;
14723,WNK4_HUMAN,Q96J92,65266;
14724,ADA1B_HUMAN,P35368,147;
14725,PRPS2_HUMAN,P11908,5634;
14726,S13A5_HUMAN,Q86YT5,284111;
14727,TGFB3_HUMAN,P10600,7043;
14728,VAMP8_HUMAN,Q9BV40,8673;
14729,ELMD1_HUMAN,Q8N336,55531;
14730,PIWL3_HUMAN,Q7Z3Z3,440822;
14731,SOX10_HUMAN,P56693,6663;
14732,CLN3_HUMAN,Q13286,1201;
14733,BIVM_HUMAN,Q86UB2,54841;
14734,P53_HUMAN,P04637,7157;
14735,INT6_HUMAN,Q9UL03,26512;
14736,FACR2_HUMAN,Q96K12,55711;
14737,SRB4D_HUMAN,Q8WTU2,136853;
14738,SCMH1_HUMAN,Q96GD3,22955;
14739,K0913_HUMAN,A7E2V4,23053;
14740,CN101_HUMAN,Q9NX78,54916;
14741,SATB2_HUMAN,Q9UPW6,23314;
14742,GALT_HUMAN,P07902,2592;
14743,MYADM_HUMAN,Q96S97,91663;
14744,RPA49_HUMAN,Q9GZS1,64425;
14745,UBP5_HUMAN,P45974,8078;
14746,MYCPP_HUMAN,Q7Z401,10260;
14747,SCO1_HUMAN,O75880,6341;
14748,PLEK2_HUMAN,Q9NYT0,26499;
14749,M3K2_HUMAN,Q9Y2U5,10746;
14750,ZYX_HUMAN,Q15942,7791;
14751,SMCA5_HUMAN,O60264,8467;
14752,MINK1_HUMAN,Q8N4C8,50488;
14753,JMJD6_HUMAN,Q6NYC1,23210;
14754,PDC6I_HUMAN,Q8WUM4,10015;
14755,DELE_HUMAN,Q14154,9812;
14756,S2533_HUMAN,Q9BSK2,84275;
14757,DNJB1_HUMAN,P25685,3337;
14758,PGTA_HUMAN,Q92696,5875;
14759,M3K15_HUMAN,Q6ZN16,389840;
14760,CE042_HUMAN,Q9H799,65250;
14761,RET3_HUMAN,P10745,5949;
14762,APBP2_HUMAN,Q92624,10513;
14763,RM35_HUMAN,Q9NZE8,51318;
14764,TIM8A_HUMAN,O60220,1678;
14765,CASPE_HUMAN,P31944,23581;
14766,FAS_HUMAN,P49327,2194;
14767,CPNE9_HUMAN,Q8IYJ1,151835;
14768,2A5B_HUMAN,Q15173,5526;
14769,SRSF6_HUMAN,Q13247,6431;
14770,CM033_HUMAN,Q5VYS4,84935;
14771,CYLC1_HUMAN,P35663,1538;
14772,PLPL2_HUMAN,Q96AD5,57104;
14773,M4K2_HUMAN,Q12851,5871;
14774,EDRF1_HUMAN,Q3B7T1,26098;
14775,PPM1M_HUMAN,Q96MI6,132160;
14776,PI5PA_HUMAN,Q15735,27124;
14777,CASP_HUMAN,Q13948,1523;
14778,UCP3_HUMAN,P55916,7352;
14779,APEL_HUMAN,Q9ULZ1,8862;
14780,BOLA3_HUMAN,Q53S33,388962;
14781,UBP45_HUMAN,Q70EL2,85015;
14782,CMGA_HUMAN,P10645,1113;
14783,TACO1_HUMAN,Q9BSH4,51204;
14784,LOX12_HUMAN,P18054,239;
14785,WNT2_HUMAN,P09544,7472;
14786,ZBT10_HUMAN,Q96DT7,65986;
14787,FOXD4_HUMAN,Q12950,2298;
14788,COBA2_HUMAN,P13942,1302;
14789,L2HDH_HUMAN,Q9H9P8,79944;
14790,FOXR1_HUMAN,Q6PIV2,283150;
14791,TTL10_HUMAN,Q6ZVT0,254173;
14792,CX04A_HUMAN,Q8TE69,91966;
14793,ARHGJ_HUMAN,Q8IW93,128272;
14794,FBXL4_HUMAN,Q9UKA2,26235;
14795,PHKG2_HUMAN,P15735,5261;
14796,ROBO3_HUMAN,Q96MS0,64221;
14797,RIFK_HUMAN,Q969G6,55312;
14798,GLIS1_HUMAN,Q8NBF1,148979;
14799,HCST_HUMAN,Q9UBK5,10870;
14800,CSTF2_HUMAN,P33240,1478;
14801,MY18B_HUMAN,Q8IUG5,84700;
14802,TSN17_HUMAN,Q96FV3,26262;
14803,CR056_HUMAN,Q8TAI1,494514;
14804,Z385B_HUMAN,Q569K4,151126;
14805,DYH5_HUMAN,Q8TE73,1767;
14806,THA10_HUMAN,Q9P2Z0,56906;
14807,BTD_HUMAN,P43251,686;
14808,TBCA_HUMAN,O75347,6902;
14809,LAP2_HUMAN,Q96RT1,55914;
14810,DDB2_HUMAN,Q92466,1643;
14811,NRX2B_HUMAN,P58401,9379;
14812,XPO2_HUMAN,P55060,1434;
14813,ANR12_HUMAN,Q6UB98,23253;
14814,CQ102_HUMAN,A2RUQ5,
14815,DCC_HUMAN,P43146,1630;
14816,RL3L_HUMAN,Q92901,6123;
14817,H2A1B_HUMAN,P04908,3012;8335;
14818,DQX1_HUMAN,Q8TE96,165545;
14819,CASP7_HUMAN,P55210,840;
14820,SPA2L_HUMAN,Q8IUW3,124044;
14821,F188A_HUMAN,Q9H8M7,80013;
14822,H1BP3_HUMAN,Q53T59,64342;
14823,SIG12_HUMAN,Q96PQ1,89858;
14824,GEMI7_HUMAN,Q9H840,79760;
14825,AICDA_HUMAN,Q9GZX7,57379;
14826,GLBL2_HUMAN,Q8IW92,89944;
14827,CD017_HUMAN,Q53FE4,84103;
14828,M3K4_HUMAN,Q9Y6R4,4216;
14829,ZN214_HUMAN,Q9UL59,7761;
14830,CC137_HUMAN,Q6PK04,339230;
14831,CASP2_HUMAN,P42575,835;
14832,ALKB3_HUMAN,Q96Q83,221120;
14833,JCAD_HUMAN,Q9P266,57608;
14834,PLVAP_HUMAN,Q9BX97,83483;
14835,CA088_HUMAN,Q8TCI5,128344;
14836,CTSR1_HUMAN,Q8NEC5,117144;
14837,ZN580_HUMAN,Q9UK33,51157;
14838,RLA2_HUMAN,P05387,6181;
14839,ZFP90_HUMAN,Q8TF47,146198;
14840,GP149_HUMAN,Q86SP6,344758;
14841,ZPBP1_HUMAN,Q9BS86,11055;
14842,F116B_HUMAN,Q8NEG7,414918;
14843,ZIC3_HUMAN,O60481,7547;
14844,AMY2B_HUMAN,P19961,280;
14845,GLD2_HUMAN,Q6PIY7,167153;
14846,TF2B_HUMAN,Q00403,2959;
14847,TBX19_HUMAN,O60806,9095;
14848,HBB_HUMAN,P68871,3043;
14849,RFC2_HUMAN,P35250,5982;
14850,COBA1_HUMAN,P12107,1301;
14851,ZN329_HUMAN,Q86UD4,79673;
14852,TIFA_HUMAN,Q96CG3,92610;
14853,GAK_HUMAN,O14976,2580;
14854,PDCD2_HUMAN,Q16342,5134;
14855,FRDA_HUMAN,Q16595,2395;
14856,LCMT2_HUMAN,O60294,9836;
14857,LRFN4_HUMAN,Q6PJG9,78999;
14858,HMGN3_HUMAN,Q15651,9324;
14859,MIER2_HUMAN,Q8N344,54531;
14860,CL074_HUMAN,Q32Q52,440107;
14861,STAR9_HUMAN,Q9P2P6,57519;
14862,TSSC1_HUMAN,Q53HC9,7260;
14863,ZWINT_HUMAN,O95229,11130;
14864,RRF2M_HUMAN,Q969S9,84340;
14865,ECH1_HUMAN,Q13011,1891;
14866,TTBK1_HUMAN,Q5TCY1,84630;
14867,TPC1_HUMAN,Q9ULQ1,53373;
14868,ABHD8_HUMAN,Q96I13,79575;
14869,B3GT1_HUMAN,Q9Y5Z6,8708;
14870,ILFT1_HUMAN,Q8N9Z9,160492;
14871,GBF1_HUMAN,Q92538,8729;
14872,SKP1_HUMAN,P63208,6500;
14873,TTC7A_HUMAN,Q9ULT0,57217;
14874,GTD2A_HUMAN,Q86UP8,84163;
14875,UD14_HUMAN,P22310,54657;
14876,DDHD2_HUMAN,O94830,23259;
14877,CASP6_HUMAN,P55212,839;
14878,VP13D_HUMAN,Q5THJ4,55187;
14879,T22D1_HUMAN,Q15714,8848;
14880,SEN15_HUMAN,Q8WW01,116461;
14881,MYPT1_HUMAN,O14974,4659;
14882,TULP4_HUMAN,Q9NRJ4,56995;
14883,2AAB_HUMAN,P30154,5519;
14884,SERHL_HUMAN,Q9NQF3,
14885,CDRTF_HUMAN,Q96T59,146822;
14886,S35B3_HUMAN,Q9H1N7,51000;
14887,TUSC1_HUMAN,Q2TAM9,286319;
14888,PG2IP_HUMAN,Q9H720,80157;
14889,FOXJ1_HUMAN,Q92949,2302;
14890,PCDGM_HUMAN,Q9Y5F6,56097;
14891,KCP_HUMAN,Q6ZWJ8,375616;
14892,YTHD1_HUMAN,Q9BYJ9,54915;
14893,UBA7_HUMAN,P41226,7318;
14894,CNGB3_HUMAN,Q9NQW8,54714;
14895,CNTN5_HUMAN,O94779,53942;
14896,TBB5_HUMAN,P07437,203068;
14897,O52W1_HUMAN,Q6IF63,120787;
14898,GPDM_HUMAN,P43304,2820;
14899,HAUS5_HUMAN,O94927,23354;
14900,ARMX3_HUMAN,Q9UH62,51566;
14901,TDT_HUMAN,P04053,1791;
14902,DEPP_HUMAN,Q9NTK1,11067;
14903,DZAN1_HUMAN,Q9NVP4,55184;
14904,TRAD1_HUMAN,O14545,10906;
14905,NDUA4_HUMAN,O00483,4697;
14906,MAGB2_HUMAN,O15479,4113;
14907,BIG3_HUMAN,Q5TH69,57221;
14908,RDH12_HUMAN,Q96NR8,145226;
14909,PCBP1_HUMAN,Q15365,5093;
14910,QCR6_HUMAN,P07919,7388;
14911,CCD69_HUMAN,A6NI79,26112;
14912,NAR3_HUMAN,Q13508,419;
14913,CP2U1_HUMAN,Q7Z449,113612;
14914,I18BP_HUMAN,O95998,10068;
14915,ISOC2_HUMAN,Q96AB3,79763;
14916,T3JAM_HUMAN,Q9Y228,80342;
14917,ZN469_HUMAN,Q96JG9,
14918,C1QT2_HUMAN,Q9BXJ5,114898;
14919,LAP2A_HUMAN,P42166,7112;
14920,HSP74_HUMAN,P34932,3308;
14921,SVIP_HUMAN,Q8NHG7,258010;
14922,SEM4F_HUMAN,O95754,10505;
14923,WNK2_HUMAN,Q9Y3S1,65268;
14924,ZN487_HUMAN,B1APH4,
14925,TF7L2_HUMAN,Q9NQB0,6934;
14926,BCLF1_HUMAN,Q9NYF8,9774;
14927,TSP50_HUMAN,Q9UI38,29122;
14928,F107B_HUMAN,Q9H098,83641;
14929,CI064_HUMAN,Q5T6V5,84267;
14930,DCAKD_HUMAN,Q8WVC6,79877;
14931,VPS52_HUMAN,Q8N1B4,6293;
14932,RGCC_HUMAN,Q9H4X1,28984;
14933,APOC3_HUMAN,P02656,345;
14934,GFAP_HUMAN,P14136,2670;
14935,AT8B2_HUMAN,P98198,57198;
14936,CF118_HUMAN,Q5T5N4,168090;
14937,RGS16_HUMAN,O15492,6004;
14938,VATG2_HUMAN,O95670,534;
14939,NU4LM_HUMAN,P03901,4539;
14940,CA127_HUMAN,Q8N9H9,
14941,K2C1B_HUMAN,Q7Z794,374454;
14942,NK2R_HUMAN,P21452,6865;
14943,CS055_HUMAN,Q2NL68,148137;
14944,ZN671_HUMAN,Q8TAW3,79891;
14945,CTRC_HUMAN,Q99895,11330;
14946,TPBG_HUMAN,Q13641,7162;
14947,NLRC4_HUMAN,Q9NPP4,58484;
14948,DGAT1_HUMAN,O75907,8694;
14949,ADSV_HUMAN,Q9Y6U3,85477;
14950,PCBP2_HUMAN,Q15366,5094;
14951,PISD_HUMAN,Q9UG56,23761;
14952,DX26B_HUMAN,Q5JSJ4,203522;
14953,KANK4_HUMAN,Q5T7N3,163782;
14954,CRML_HUMAN,Q96RY5,57585;
14955,OIT3_HUMAN,Q8WWZ8,170392;
14956,FAAA_HUMAN,P16930,2184;
14957,ARFG1_HUMAN,Q8N6T3,55738;
14958,TRI59_HUMAN,Q8IWR1,286827;
14959,NOSTN_HUMAN,Q8IVI9,115677;
14960,MESP2_HUMAN,Q0VG99,145873;
14961,SELH_HUMAN,Q8IZQ5,280636;
14962,BAZ1B_HUMAN,Q9UIG0,9031;
14963,CF047_HUMAN,O95873,57827;
14964,CXG1_HUMAN,P36383,10052;
14965,CYTN_HUMAN,P01037,1469;
14966,MAOM_HUMAN,P23368,4200;
14967,SRXN1_HUMAN,Q9BYN0,140809;
14968,TRAT1_HUMAN,Q6PIZ9,50852;
14969,PAK4_HUMAN,O96013,10298;
14970,STRN_HUMAN,O43815,6801;
14971,TBC25_HUMAN,Q3MII6,4943;
14972,CSN2_HUMAN,P61201,9318;
14973,EST1A_HUMAN,Q86US8,23293;
14974,NDUF4_HUMAN,Q9P032,29078;
14975,NK3R_HUMAN,P29371,6870;
14976,NUD18_HUMAN,Q6ZVK8,79873;
14977,NOE2_HUMAN,O95897,93145;
14978,ZDHC2_HUMAN,Q9UIJ5,51201;
14979,TBB1_HUMAN,Q9H4B7,81027;
14980,DDX42_HUMAN,Q86XP3,11325;
14981,TM222_HUMAN,Q9H0R3,84065;
14982,CAC1H_HUMAN,O95180,8912;
14983,DOC10_HUMAN,Q96BY6,55619;
14984,FOLR1_HUMAN,P15328,2348;
14985,ASCL2_HUMAN,Q99929,430;
14986,XP32_HUMAN,Q5T750,100129271;
14987,NOTUM_HUMAN,Q6P988,147111;
14988,DPP4_HUMAN,P27487,1803;
14989,CDCA7_HUMAN,Q9BWT1,83879;
14990,TM148_HUMAN,Q8N616,
14991,SPG17_HUMAN,Q6Q759,200162;
14992,TDIF1_HUMAN,Q9H147,116092;
14993,CI116_HUMAN,Q5BN46,138162;
14994,G6PD_HUMAN,P11413,2539;
14995,CXA5_HUMAN,P36382,2702;
14996,DUS21_HUMAN,Q9H596,63904;
14997,SCAM2_HUMAN,O15127,10066;
14998,AVL9_HUMAN,Q8NBF6,23080;
14999,XCT_HUMAN,Q9UPY5,23657;
15000,POZP3_HUMAN,Q6PJE2,22932;
15001,PRD15_HUMAN,P57071,63977;
15002,EPHB2_HUMAN,P29323,2048;
15003,XRRA1_HUMAN,Q6P2D8,143570;
15004,RAD52_HUMAN,P43351,5893;
15005,EF1A1_HUMAN,P68104,1915;
15006,SPO11_HUMAN,Q9Y5K1,23626;
15007,ENSA_HUMAN,O43768,2029;
15008,TPST1_HUMAN,O60507,8460;
15009,SIAH1_HUMAN,Q8IUQ4,6477;
15010,MRP2_HUMAN,Q92887,1244;
15011,REG3A_HUMAN,Q06141,5068;
15012,MR1L1_HUMAN,Q96HT8,114932;
15013,ADA28_HUMAN,Q9UKQ2,10863;
15014,WDR63_HUMAN,Q8IWG1,126820;
15015,GLTD1_HUMAN,Q5TA50,80772;
15016,RAGP1_HUMAN,P46060,5905;
15017,K1C14_HUMAN,P02533,3861;
15018,PSB10_HUMAN,P40306,5699;
15019,VHL_HUMAN,P40337,7428;
15020,DEN1B_HUMAN,Q6P3S1,163486;
15021,SCND3_HUMAN,Q6R2W3,114821;
15022,FA83B_HUMAN,Q5T0W9,222584;
15023,DDX56_HUMAN,Q9NY93,54606;
15024,ATF6B_HUMAN,Q99941,1388;
15025,RHEB_HUMAN,Q15382,6009;
15026,CCD23_HUMAN,Q8N300,374969;
15027,RIPP2_HUMAN,Q5TAB7,134701;
15028,SV2A_HUMAN,Q7L0J3,9900;
15029,FBX7_HUMAN,Q9Y3I1,25793;
15030,UBX2B_HUMAN,Q14CS0,137886;
15031,TAF8_HUMAN,Q7Z7C8,129685;
15032,SYP2L_HUMAN,Q9H987,79933;
15033,CS041_HUMAN,Q6UXV1,126123;
15034,RAB4B_HUMAN,P61018,53916;
15035,TRY3_HUMAN,P35030,5646;
15036,MITD1_HUMAN,Q8WV92,129531;
15037,SYCE1_HUMAN,Q8N0S2,93426;
15038,CCD36_HUMAN,Q8IYA8,339834;
15039,BCAM_HUMAN,P50895,4059;
15040,ASCL3_HUMAN,Q9NQ33,56676;
15041,S35D3_HUMAN,Q5M8T2,340146;
15042,DEF1_HUMAN,P59665,1667;728358;
15043,ZBT40_HUMAN,Q9NUA8,9923;
15044,CRCM1_HUMAN,Q96D31,84876;
15045,VAMP7_HUMAN,P51809,6845;
15046,FCG3B_HUMAN,O75015,2215;
15047,D19L2_HUMAN,Q6NUT2,283417;
15048,F169A_HUMAN,Q9Y6X4,26049;
15049,LANC2_HUMAN,Q9NS86,55915;
15050,CAN8_HUMAN,A6NHC0,388743;
15051,MEP1B_HUMAN,Q16820,4225;
15052,AADAT_HUMAN,Q8N5Z0,51166;
15053,IF4E2_HUMAN,O60573,9470;
15054,ATF7_HUMAN,P17544,11016;
15055,GP135_HUMAN,Q8IZ08,64582;
15056,IMA5_HUMAN,P52294,3836;
15057,PCDH1_HUMAN,Q08174,5097;
15058,MUC19_HUMAN,Q7Z5P9,283463;
15059,FA83C_HUMAN,Q9BQN1,128876;
15060,RBL2B_HUMAN,Q9UNT1,11158;
15061,TDRD3_HUMAN,Q9H7E2,81550;
15062,PAPL_HUMAN,Q6ZNF0,390928;
15063,KS6A3_HUMAN,P51812,6197;
15064,ACE2_HUMAN,Q9BYF1,59272;
15065,CRBA1_HUMAN,P05813,1411;
15066,GALT9_HUMAN,Q9HCQ5,50614;
15067,S10AG_HUMAN,Q96FQ6,140576;
15068,DUOX2_HUMAN,Q9NRD8,50506;
15069,EFCB2_HUMAN,Q5VUJ9,84288;
15070,KCNH8_HUMAN,Q96L42,131096;
15071,ACTN1_HUMAN,P12814,87;
15072,GSTK1_HUMAN,Q9Y2Q3,373156;
15073,CCND2_HUMAN,P30279,894;
15074,OAZ3_HUMAN,Q9UMX2,51686;
15075,EFTS_HUMAN,P43897,10102;
15076,RN167_HUMAN,Q9H6Y7,26001;
15077,PR14L_HUMAN,Q5THK1,253143;
15078,ATX2_HUMAN,Q99700,6311;
15079,TYW1_HUMAN,Q9NV66,55253;
15080,LONP2_HUMAN,Q86WA8,83752;
15081,KLK5_HUMAN,Q9Y337,25818;
15082,NLGN2_HUMAN,Q8NFZ4,57555;
15083,RWDD1_HUMAN,Q9H446,51389;
15084,STK3_HUMAN,Q13188,6788;
15085,ARL11_HUMAN,Q969Q4,115761;
15086,HNF1B_HUMAN,P35680,6928;
15087,DOHH_HUMAN,Q9BU89,83475;
15088,TCL1B_HUMAN,O95988,9623;
15089,ZKSC4_HUMAN,Q969J2,387032;
15090,CSPG2_HUMAN,P13611,1462;
15091,ZMY11_HUMAN,Q15326,10771;
15092,FIS1_HUMAN,Q9Y3D6,51024;
15093,SMYD3_HUMAN,Q9H7B4,64754;
15094,CHERP_HUMAN,Q8IWX8,10523;
15095,PKR2_HUMAN,Q8NFJ6,128674;
15096,ARV1_HUMAN,Q9H2C2,64801;
15097,TEKT5_HUMAN,Q96M29,146279;
15098,S12A6_HUMAN,Q9UHW9,9990;
15099,TENXA_HUMAN,Q16473,
15100,F101A_HUMAN,Q6ZTI6,100533183;144347;
15101,GPN3_HUMAN,Q9UHW5,51184;
15102,S35E1_HUMAN,Q96K37,79939;
15103,ATP23_HUMAN,Q9Y6H3,91419;
15104,NRIP2_HUMAN,Q9BQI9,83714;
15105,RFC3_HUMAN,P40938,5983;
15106,PMS2_HUMAN,P54278,5395;
15107,PAR3L_HUMAN,Q8TEW8,117583;
15108,PA24A_HUMAN,P47712,5321;
15109,ANXA1_HUMAN,P04083,301;
15110,TRIB3_HUMAN,Q96RU7,57761;
15111,PCD20_HUMAN,Q8N6Y1,64881;
15112,USE1_HUMAN,Q9NZ43,55850;
15113,SPR2D_HUMAN,P22532,6703;
15114,ENC2_HUMAN,Q9H0H3,64410;
15115,ARK72_HUMAN,O43488,8574;
15116,CCD97_HUMAN,Q96F63,90324;
15117,PPAC_HUMAN,P24666,52;
15118,EFC4B_HUMAN,Q9BSW2,84766;
15119,ZN792_HUMAN,Q3KQV3,126375;
15120,IL9R_HUMAN,Q01113,3581;
15121,RT18C_HUMAN,Q9Y3D5,51023;
15122,HIF1A_HUMAN,Q16665,3091;
15123,GRAP_HUMAN,Q13588,10750;
15124,SNAI1_HUMAN,O95863,6615;
15125,DSCR3_HUMAN,O14972,10311;
15126,GLRX5_HUMAN,Q86SX6,51218;
15127,KDM4D_HUMAN,Q6B0I6,55693;
15128,ACY1_HUMAN,Q03154,95;
15129,MEIG1_HUMAN,Q5JSS6,644890;
15130,RPP25_HUMAN,Q9BUL9,54913;
15131,ENPP2_HUMAN,Q13822,5168;
15132,NDRG3_HUMAN,Q9UGV2,57446;
15133,F100A_HUMAN,Q8TB05,124402;
15134,PCD15_HUMAN,Q96QU1,65217;
15135,TWF2_HUMAN,Q6IBS0,11344;
15136,CTL4_HUMAN,Q53GD3,80736;
15137,C1QA_HUMAN,P02745,712;
15138,KCND2_HUMAN,Q9NZV8,3751;
15139,EDA_HUMAN,Q92838,1896;
15140,FSCN2_HUMAN,O14926,25794;
15141,CTDS1_HUMAN,Q9GZU7,58190;
15142,RMI1_HUMAN,Q9H9A7,80010;
15143,SLMAP_HUMAN,Q14BN4,7871;
15144,ATP6_HUMAN,P00846,4508;
15145,ABCD3_HUMAN,P28288,5825;
15146,CO3A1_HUMAN,P02461,1281;
15147,UPK2_HUMAN,O00526,7379;
15148,TNF12_HUMAN,O43508,407977;8742;
15149,CG041_HUMAN,Q8N3F0,222166;
15150,CENPH_HUMAN,Q9H3R5,64946;
15151,ATP5L_HUMAN,O75964,10632;
15152,GPHA2_HUMAN,Q96T91,170589;
15153,NELF_HUMAN,Q6X4W1,26012;
15154,GBRL2_HUMAN,P60520,11345;
15155,C42S1_HUMAN,Q9NRR8,56882;
15156,RAB8A_HUMAN,P61006,4218;
15157,UIMC1_HUMAN,Q96RL1,51720;
15158,Z280B_HUMAN,Q86YH2,140883;
15159,PPBT_HUMAN,P05186,249;
15160,MFAP4_HUMAN,P55083,4239;
15161,RHXF1_HUMAN,Q8NHV9,158800;
15162,WDFY2_HUMAN,Q96P53,115825;
15163,COMD5_HUMAN,Q9GZQ3,28991;
15164,ECM1_HUMAN,Q16610,1893;
15165,DPOD3_HUMAN,Q15054,10714;
15166,BAP1_HUMAN,Q92560,8314;
15167,CHM2A_HUMAN,O43633,27243;
15168,CCDC9_HUMAN,Q9Y3X0,26093;
15169,MURC_HUMAN,Q5BKX8,347273;
15170,ABH15_HUMAN,Q6UXT9,116236;
15171,P3H1_HUMAN,Q32P28,64175;
15172,CL059_HUMAN,Q4KMG9,120939;
15173,ZNT10_HUMAN,Q6XR72,55532;
15174,CP011_HUMAN,P0CG20,146325;
15175,CXCR7_HUMAN,P25106,57007;
15176,IRK1_HUMAN,P48048,3758;
15177,CLK2_HUMAN,P49760,1196;
15178,COEA1_HUMAN,Q05707,7373;
15179,GKAP1_HUMAN,Q5VSY0,80318;
15180,PITH1_HUMAN,Q9GZP4,57095;
15181,S15A4_HUMAN,Q8N697,121260;
15182,ZN667_HUMAN,Q5HYK9,63934;
15183,SLN12_HUMAN,Q8IYM2,55106;
15184,WWOX_HUMAN,Q9NZC7,51741;
15185,TRI23_HUMAN,P36406,373;
15186,PHAR4_HUMAN,Q8IZ21,65979;
15187,F10A1_HUMAN,P50502,6767;
